job_id,OrderNo,OrderPos,Orderstate,ItemNo,SortPos,WorkPlaceNo,Start,End,Duration,LatestStartDate,StartsBeforeLSD,WithinGraceDays,PriorityGroup,IsUnlimitedMachine,IsOutsourcing,OutsourcingDelivery,BufferIndustrial,BufferReal,ReasonSelected,DurationReal,RecordType,IdleBeforeReal,IdleBefore
0093153-3,0093153,3,5,k.D.,999,000-0000,2025-11-14 07:00:00,2025-11-14 07:00:00,0,2025-05-07 10:25:00,False,False,2,True,False,,300,180,Past deadline (urgent) | Unlimited parallel window,0,60,0,0
0258804-27,0258804,27,3,k.D.,0,630-01,2025-11-14 07:00:00,2025-11-14 10:52:00,387,2025-11-07 12:57:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,232,60,0,0
0253466-2,0253466,2,3,k.D.,0,630-01,2025-11-14 08:00:00,2025-11-14 08:50:00,83,2025-10-29 13:21:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,50,60,0,0
PU251259-001-9,PU251259-001,9,3,k.D.,0,630-01,2025-11-21 10:15:00,2025-11-21 10:52:00,62,2025-10-07 14:08:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,37,60,0,0
FA061160-2,FA061160,2,3,k.D.,999,630-01,2025-11-24 07:00:00,2025-11-24 07:25:00,42,2025-11-11 12:50:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,25,60,0,0
FA061161-2,FA061161,2,3,k.D.,999,630-01,2025-11-24 12:38:00,2025-11-24 12:58:00,33,2025-11-11 13:10:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,20,60,0,0
0180772-2,0180772,2,4,k.D.,999,630-01,2025-11-25 07:00:00,2025-11-25 07:17:00,28,2025-11-25 14:28:00,True,True,2,True,False,,2100,1260,Imminent deadline (<1 day) | Unlimited parallel window,17,60,0,0
PU251196-001-5,PU251196-001,5,3,k.D.,0,630-01,2025-11-26 07:00:00,2025-11-26 07:37:00,62,2025-10-09 08:01:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,37,60,0,0
FA061158-2,FA061158,2,3,k.D.,0,630-01,2025-12-01 07:20:00,2025-12-01 08:00:00,67,2025-11-11 10:50:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,40,60,0,0
FA061159-2,FA061159,2,3,k.D.,999,630-01,2025-12-01 11:55:00,2025-12-01 12:15:00,33,2025-11-11 13:25:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,20,60,0,0
0235390-2,0235390,2,3,k.D.,0,630-01,2025-12-10 10:50:00,2025-12-10 11:20:00,50,2025-11-03 12:50:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,30,60,0,0
0235695-3,0235695,3,3,k.D.,999,630-01,2026-01-08 07:00:00,2026-01-08 07:15:00,25,2026-02-17 14:00:00,True,True,2,True,False,,2100,1260,Has deadline on 17-02-2026 14:00 | Unlimited parallel window,15,60,0,0
0258857-8,0258857,8,3,k.D.,0,630-01,2026-01-08 07:00:00,2026-01-08 10:28:00,347,2025-11-04 07:19:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,208,60,0,0
PU251363-001-5,PU251363-001,5,3,k.D.,0,630-01,2026-01-09 11:17:00,2026-01-09 11:49:00,53,2025-10-09 08:04:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,32,60,0,0
0258878-12,0258878,12,3,k.D.,0,630-01,2026-03-05 07:00:00,2026-03-05 08:12:00,120,2025-11-07 08:42:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,72,60,0,0
0191839-2,0191839,2,4,k.D.,999,630-01,2026-04-17 07:00:00,2026-04-17 07:12:00,20,2025-12-10 13:56:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,12,60,0,0
0202935-3,0202935,3,3,k.D.,999,630-01,2026-04-22 07:00:00,2026-04-22 07:46:00,77,2025-11-10 13:59:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,46,60,0,0
PU251768-001-7,PU251768-001,7,3,k.D.,0,630-01,2026-05-29 13:34:00,2026-06-01 07:06:00,53,2025-11-13 07:28:00,False,False,2,True,False,,2100,1260,Past deadline (urgent) | Unlimited parallel window,32,60,0,0
0221635-21,0221635,21,5,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:08:00,13,2025-11-19 14:11:00,True,True,2,True,False,,1400,840,Has deadline on 19-11-2025 14:11 | Unlimited parallel window,8,60,0,0
0208033-4,0208033,4,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:14:00,23,2025-11-13 14:31:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,14,60,0,0
0228244-4,0228244,4,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:14:00,23,2025-11-13 14:31:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,14,60,0,0
0123853-11,0123853,11,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:15:00,25,2025-11-13 14:30:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,15,60,0,0
0194178-3,0194178,3,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:24:00,40,2025-11-13 14:21:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,24,60,0,0
0154684-5,0154684,5,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:38:00,63,2025-11-13 14:07:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,38,60,0,0
0220061-3,0220061,3,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:10:00,117,2025-11-13 12:50:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,70,60,0,0
0229496-5,0229496,5,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:10:00,17,2025-11-17 14:40:00,True,True,2,True,False,,1400,840,Has deadline on 17-11-2025 14:40 | Unlimited parallel window,10,60,0,0
0246202-14,0246202,14,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:25:00,142,2025-11-13 10:14:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,85,60,0,0
0224173-6,0224173,6,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:20:00,33,2025-11-13 09:20:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,20,60,0,0
0031492-16,0031492,16,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 09:30:00,250,2025-11-18 10:35:00,True,True,2,True,False,,1400,840,Has deadline on 18-11-2025 10:35 | Unlimited parallel window,150,60,0,0
0249141-6,0249141,6,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:40:00,67,2025-11-18 14:05:00,True,True,2,True,False,,1400,840,Has deadline on 18-11-2025 14:05 | Unlimited parallel window,40,60,0,0
0137988-7,0137988,7,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:30:00,50,2025-11-18 14:15:00,True,True,2,True,False,,1400,840,Has deadline on 18-11-2025 14:15 | Unlimited parallel window,30,60,0,0
0154189-12,0154189,12,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:22:00,37,2025-11-18 14:19:00,True,True,2,True,False,,1400,840,Has deadline on 18-11-2025 14:19 | Unlimited parallel window,22,60,0,0
0176296-5,0176296,5,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:40:00,67,2025-11-19 14:05:00,True,True,2,True,False,,1400,840,Has deadline on 19-11-2025 14:05 | Unlimited parallel window,40,60,0,0
0203298-7,0203298,7,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:14:00,23,2025-11-20 10:02:00,True,True,2,True,False,,1400,840,Has deadline on 20-11-2025 10:02 | Unlimited parallel window,14,60,0,0
0135027-4,0135027,4,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:22:00,37,2025-11-20 14:23:00,True,True,2,True,False,,1400,840,Has deadline on 20-11-2025 14:23 | Unlimited parallel window,22,60,0,0
0143453-11,0143453,11,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 10:04:00,307,2025-11-21 11:11:00,True,True,2,True,False,,1400,840,Has deadline on 21-11-2025 11:11 | Unlimited parallel window,184,60,0,0
0068959-13,0068959,13,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:50:00,183,2025-11-21 11:27:00,True,True,2,True,False,,1400,840,Has deadline on 21-11-2025 11:27 | Unlimited parallel window,110,60,0,0
0197461-6,0197461,6,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:18:00,30,2025-11-21 14:27:00,True,True,2,True,False,,1400,840,Has deadline on 21-11-2025 14:27 | Unlimited parallel window,18,60,0,0
0120995-5,0120995,5,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:10:00,17,2025-11-12 14:35:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,10,60,0,0
0121540-3,0121540,3,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:16:00,27,2025-11-12 14:29:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,16,60,0,0
0180956-2,0180956,2,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:16:00,27,2025-11-12 14:29:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,16,60,0,0
0093235-10,0093235,10,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:18:00,30,2025-11-12 14:27:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,18,60,0,0
0140281-3,0140281,3,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:18:00,30,2025-11-12 14:27:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,18,60,0,0
0120998-4,0120998,4,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:20:00,33,2025-11-12 14:25:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,20,60,0,0
0198807-9,0198807,9,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:22:00,37,2025-11-12 14:23:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,22,60,0,0
0182590-3,0182590,3,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:30:00,50,2025-11-12 14:19:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,30,60,0,0
0202337-6,0202337,6,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:30:00,50,2025-11-12 14:15:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,30,60,0,0
974680-6,974680,6,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:35:00,58,2025-11-12 14:10:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,35,60,0,0
0207689-7,0207689,7,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:40:00,67,2025-11-12 14:05:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,40,60,0,0
0144608-4,0144608,4,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:40:00,67,2025-11-12 14:05:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,40,60,0,0
0246224-13,0246224,13,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:40:00,167,2025-11-12 13:29:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,100,60,0,0
0209051-4,0209051,4,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:20:00,133,2025-11-12 13:25:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,80,60,0,0
0229889-5,0229889,5,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:22:00,37,2025-11-12 12:58:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,22,60,0,0
0238340-3,0238340,3,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:20:00,33,2025-11-12 10:28:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,20,60,0,0
0085252-9,0085252,9,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:10:00,117,2025-11-12 09:37:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,70,60,0,0
0211031-4,0211031,4,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:14:00,123,2025-11-12 07:56:00,False,True,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,74,60,0,0
0154615-11,0154615,11,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:14:00,23,2025-11-24 14:31:00,True,True,2,True,False,,1400,840,Has deadline on 24-11-2025 14:31 | Unlimited parallel window,14,60,0,0
0154681-7,0154681,7,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:12:00,20,2025-11-24 14:33:00,True,True,2,True,False,,1400,840,Has deadline on 24-11-2025 14:33 | Unlimited parallel window,12,60,0,0
0167037-4,0167037,4,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 11:10:00,417,2025-11-25 09:42:00,True,True,2,True,False,,1400,840,Has deadline on 25-11-2025 09:42 | Unlimited parallel window,250,60,0,0
0176884-8,0176884,8,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:14:00,23,2025-11-25 14:31:00,True,True,2,True,False,,1400,840,Has deadline on 25-11-2025 14:31 | Unlimited parallel window,14,60,0,0
0158297-12,0158297,12,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:16:00,27,2025-11-11 14:29:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,16,60,0,0
0176883-6,0176883,6,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:16:00,27,2025-11-11 14:29:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,16,60,0,0
0176343-5,0176343,5,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:20:00,33,2025-11-11 14:25:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,20,60,0,0
0159366-12,0159366,12,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:24:00,40,2025-11-11 14:21:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,24,60,0,0
0121545-5,0121545,5,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:00:00,100,2025-11-11 14:15:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,60,60,0,0
0042864-2,0042864,2,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:50:00,83,2025-11-11 13:55:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,50,60,0,0
0119569-6,0119569,6,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 09:30:00,250,2025-11-27 10:43:00,True,True,2,True,False,,1400,840,Has deadline on 27-11-2025 10:43 | Unlimited parallel window,150,60,0,0
0161718-11,0161718,11,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:32:00,53,2025-11-11 11:28:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,32,60,0,0
0203216-13,0203216,13,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:20:00,33,2025-11-10 14:25:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,20,60,0,0
0229803-12,0229803,12,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:32:00,53,2025-11-10 14:23:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,32,60,0,0
0166992-16,0166992,16,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:16:00,27,2025-11-10 13:11:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,16,60,0,0
0175041-6,0175041,6,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:46:00,77,2025-11-10 10:15:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,46,60,0,0
0189486-11,0189486,11,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:50:00,83,2025-12-08 13:55:00,True,True,2,True,False,,1400,840,Has deadline on 08-12-2025 13:55 | Unlimited parallel window,50,60,0,0
0111692-2,0111692,2,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:24:00,40,2025-12-09 14:21:00,True,True,2,True,False,,1400,840,Has deadline on 09-12-2025 14:21 | Unlimited parallel window,24,60,0,0
0201999-12,0201999,12,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:50:00,83,2025-12-09 14:27:00,True,True,2,True,False,,1400,840,Has deadline on 09-12-2025 14:27 | Unlimited parallel window,50,60,0,0
0183801-7,0183801,7,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 09:50:00,283,2025-11-07 11:25:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,170,60,0,0
0250157-13,0250157,13,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 13:50:00,683,2025-11-07 07:19:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,410,60,0,0
0140289-5,0140289,5,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:14:00,23,2025-12-18 14:31:00,True,True,2,True,False,,1400,840,Has deadline on 18-12-2025 14:31 | Unlimited parallel window,14,60,0,0
FA061164-18,FA061164,18,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:36:00,60,2025-11-06 14:09:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,36,60,0,0
0165717-8,0165717,8,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:26:00,43,2025-11-06 08:00:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,26,60,0,0
0085674-14,0085674,14,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:00:00,100,2025-11-05 14:30:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,60,60,0,0
0197460-5,0197460,5,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:18:00,30,2025-11-05 14:27:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,18,60,0,0
0149756-6,0149756,6,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:24:00,40,2025-11-05 14:21:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,24,60,0,0
0231632-8,0231632,8,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:50:00,83,2025-11-05 14:15:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,50,60,0,0
0135538-2,0135538,2,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:34:00,57,2025-11-05 14:11:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,34,60,0,0
0160592-3,0160592,3,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:12:00,20,2025-11-05 13:47:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,12,60,0,0
0181549-2,0181549,2,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:00:00,100,2025-11-05 13:45:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,60,60,0,0
0160595-5,0160595,5,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:14:00,23,2025-11-05 08:06:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,14,60,0,0
0114815-6,0114815,6,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:12:00,20,2025-11-05 07:08:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,12,60,0,0
0251712-19,0251712,19,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:10:00,117,2025-11-04 13:35:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,70,60,0,0
0110984-25,0110984,25,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 11:10:00,417,2025-11-04 10:05:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,250,60,0,0
0222031-3,0222031,3,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:36:00,60,2025-11-03 09:29:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,36,60,0,0
0114763-10,0114763,10,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:26:00,43,2025-10-31 14:29:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,26,60,0,0
0238898-3,0238898,3,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:20:00,33,2025-10-31 14:25:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,20,60,0,0
0222030-2,0222030,2,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:28:00,47,2025-10-30 14:17:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,28,60,0,0
0237055-14,0237055,14,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 10:30:00,350,2025-10-29 11:20:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,210,60,0,0
0237730-5,0237730,5,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 09:50:00,283,2025-10-28 11:25:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,170,60,0,0
0096887-9,0096887,9,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:00:00,100,2025-10-28 10:00:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,60,60,0,0
0141128-13,0141128,13,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 10:30:00,350,2025-10-27 10:45:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,210,60,0,0
0224273-15,0224273,15,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:10:00,17,2025-10-24 09:24:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,10,60,0,0
0143557-13,0143557,13,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:16:00,27,2025-10-23 14:23:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,16,60,0,0
0077907-8,0077907,8,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:12:00,20,2025-10-22 14:33:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,12,60,0,0
0209766-4,0209766,4,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 08:04:00,107,2025-10-22 13:41:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,64,60,0,0
0230496-8,0230496,8,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:10:00,17,2025-10-21 14:35:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,10,60,0,0
0146310-6,0146310,6,3,k.D.,999,630-04,2025-11-14 07:00:00,2025-11-14 07:12:00,20,2025-10-21 14:33:00,False,False,2,True,False,,1400,840,Past deadline (urgent) | Unlimited parallel window,12,60,0,0
